index,image_path,point_coordinate,point_num,point_x,point_y,image_id,point_id,point_human_classification,feature_vector_0,feature_vector_1,feature_vector_2,feature_vector_3,feature_vector_4,feature_vector_5,feature_vector_6,feature_vector_7,feature_vector_8,feature_vector_9,feature_vector_10,feature_vector_11,feature_vector_12,feature_vector_13,feature_vector_14,feature_vector_15,feature_vector_16,feature_vector_17,feature_vector_18,feature_vector_19,feature_vector_20,feature_vector_21,feature_vector_22,feature_vector_23,feature_vector_24,feature_vector_25,feature_vector_26,feature_vector_27,feature_vector_28,feature_vector_29,feature_vector_30,feature_vector_31,feature_vector_32,feature_vector_33,feature_vector_34,feature_vector_35,feature_vector_36,feature_vector_37,feature_vector_38,feature_vector_39,feature_vector_40,feature_vector_41,feature_vector_42,feature_vector_43,feature_vector_44,feature_vector_45,feature_vector_46,feature_vector_47,feature_vector_48,feature_vector_49,feature_vector_50,feature_vector_51,feature_vector_52,feature_vector_53,feature_vector_54,feature_vector_55,feature_vector_56,feature_vector_57,feature_vector_58,feature_vector_59,feature_vector_60,feature_vector_61,feature_vector_62,feature_vector_63,feature_vector_64,feature_vector_65,feature_vector_66,feature_vector_67,feature_vector_68,feature_vector_69,feature_vector_70,feature_vector_71,feature_vector_72,feature_vector_73,feature_vector_74,feature_vector_75,feature_vector_76,feature_vector_77,feature_vector_78,feature_vector_79,feature_vector_80,feature_vector_81,feature_vector_82,feature_vector_83,feature_vector_84,feature_vector_85,feature_vector_86,feature_vector_87,feature_vector_88,feature_vector_89,feature_vector_90,feature_vector_91,feature_vector_92,feature_vector_93,feature_vector_94,feature_vector_95,feature_vector_96,feature_vector_97,feature_vector_98,feature_vector_99,feature_vector_100,feature_vector_101,feature_vector_102,feature_vector_103,feature_vector_104,feature_vector_105,feature_vector_106,feature_vector_107,feature_vector_108,feature_vector_109,feature_vector_110,feature_vector_111,feature_vector_112,feature_vector_113,feature_vector_114,feature_vector_115,feature_vector_116,feature_vector_117,feature_vector_118,feature_vector_119,feature_vector_120,feature_vector_121,feature_vector_122,feature_vector_123,feature_vector_124,feature_vector_125,feature_vector_126,feature_vector_127
893,../data/input_images\20210620_022115_100_0173.jpg,"1328, 2280",4,1328,2280,,,,-0.070397116,-0.009336563,-1.274191,-0.44671977,0.53817314,0.7665853,0.55900323,-0.51781577,0.5939345,-0.26219624,-2.1931636,-0.13441533,-0.42060006,0.1670262,1.2144405,-0.7938181,0.7625038,-0.41796365,-0.74112964,-0.06607284,-0.49975586,-0.5943637,0.27297556,-0.810256,-1.0255268,0.14705633,-0.15346608,-0.10545401,1.263229,0.020493388,1.5290865,-0.19101065,1.0850514,-0.30931988,-0.6760237,1.0482848,1.3377692,-1.1881008,-1.7096018,1.2139798,0.2748244,-0.26281887,0.773218,-1.498948,-1.225837,0.7654395,1.0748659,0.036768638,-1.2816383,0.62060827,-0.7638121,-0.9147367,0.5681938,-1.6345072,2.27582,-0.4077196,1.3978133,0.4852684,0.19561547,0.06403409,0.6639809,0.04812377,-1.7946553,-0.44829,-0.95360976,0.20833598,-0.9153179,-0.014490081,0.672843,0.34736788,0.32557523,-1.5321515,0.50759184,0.50618017,1.2266904,1.1942904,0.69002914,-1.0475028,-0.68786436,-0.5914181,0.39866024,-1.1346937,0.33907938,-0.04911036,1.0646745,0.6235442,0.5842572,-1.1627121,0.09979661,1.328092,-0.3522462,0.020974677,0.90437067,0.4984641,0.29506657,0.76793206,0.7626438,1.347881,-0.7090348,-0.66419506,-0.67016804,0.7411559,0.67582864,-0.01581541,-0.51539075,-0.91090095,1.1340997,1.0273781,-1.6112257,-1.0818863,1.2897378,0.023929736,0.23019506,0.05724403,0.99239343,1.4755542,0.24464571,-0.6567172,-0.36356238,-0.7846506,0.34461898,-0.07060641,0.84643555,1.1194623,0.6876331,-0.67445457,0.45223737,-0.012254801
894,../data/input_images\20210620_022115_100_0173.jpg,"3984, 2280",5,3984,2280,,,,0.03584135,-0.28374854,-1.4529558,-0.7782392,0.3061648,0.6712215,0.62947136,-0.30797774,0.60342395,0.050086908,-2.2040846,-0.24443115,-0.44164133,0.40236932,1.4283655,-0.80264544,0.87312245,-0.7336797,-0.81716084,-0.3347225,-0.9616225,-0.69552076,0.34544688,-0.77556556,-1.1922295,-0.057098035,-0.07057269,0.004853882,1.3564142,-0.32440138,1.4994316,-0.0047421604,0.8201119,-0.029659579,-0.48165965,1.1243732,1.8759131,-0.9306786,-1.4785597,1.2685345,0.7569299,-0.68541116,0.7603957,-1.1335665,-1.5630059,0.667632,0.96082854,0.2074695,-0.9169323,0.37082645,-1.0644895,-1.0745114,0.40379247,-1.6801887,2.5489163,-0.37346673,1.1157136,0.2965992,0.12619463,-0.0983337,0.92690057,0.14024079,-1.8071213,-0.5099747,-0.63254714,0.21559487,-0.93811035,0.21595043,0.53349566,0.06865459,0.28847414,-1.6771108,0.26136082,0.20537542,0.96403384,1.1198877,0.6840165,-1.0972548,-1.1034327,-0.51441455,0.35967037,-1.2714891,0.30848867,0.13673511,0.99992,0.63688505,0.8299464,-0.76222825,0.25466594,1.2978142,-0.37522736,-0.23411365,0.99257374,0.084352076,0.5622009,0.6853759,0.39655313,1.6320308,-0.73232067,-0.54699457,-0.5797255,1.0723553,0.21276301,-0.108904734,-0.85929894,-0.94085515,1.2270615,0.83754706,-1.7835016,-1.3514051,1.2438059,-0.17927246,0.45284143,-0.006528484,1.0239471,2.0276012,0.3990518,-0.70281655,-0.17556712,-0.6831709,0.1836919,-0.30496132,0.86304784,1.3897083,0.5562963,-0.6760477,0.811527,0.08804227
895,../data/input_images\20210620_022118_900_0184.jpg,"1328, 760",1,1328,760,,,,-0.31769562,0.022230476,-1.1137815,-0.25461966,0.5153262,0.66946286,0.5145439,0.14387357,0.5218369,-0.35056946,-2.4539564,-0.041245747,-0.40030232,0.5034996,1.0866129,-0.53264093,0.9229423,-0.5813668,-0.7582917,-0.535115,-1.2511195,-1.0568196,0.33015764,-0.94199383,-0.83071756,-0.016879966,0.021323886,0.47984868,1.2614995,0.25430328,1.8962153,-0.10403751,0.3904242,-0.11236661,-0.5517987,1.1241264,1.5539086,-0.9581498,-1.4955245,1.2376117,0.2614281,-0.19182625,0.6700631,-1.006948,-1.4099398,1.2333857,0.8878073,0.5969929,-0.9227741,0.19821414,-0.9235965,-1.1829414,0.6108197,-1.9335718,2.2118292,-0.66732466,1.3201402,0.9974847,-0.26671407,-0.1156597,0.71989894,-0.20707764,-2.0536368,-0.5303568,-0.63352937,0.41169083,-1.0531625,0.19478229,0.50831753,0.9547737,0.4509862,-1.6958815,0.28834692,0.33228987,0.7867397,1.1668271,0.68057305,-1.183902,-1.3030027,-0.7176188,0.3132623,-1.5214453,0.65603137,0.45290384,0.85408825,0.9946544,0.5780234,-1.1839391,0.336566,1.2609977,0.081551455,0.10655754,1.1815976,0.5566752,0.3961541,1.0194616,0.8122799,1.0749468,-0.31664687,-0.5486355,-0.7799004,0.67211753,0.58935034,0.17970657,-1.000407,-0.91704303,0.9644657,0.94854784,-1.5805521,-1.3274524,1.5413951,-0.07254248,0.37570238,0.035819065,1.1941056,1.55114,0.7164643,-0.68985987,-0.15259111,-0.69227934,0.5601505,-0.44044226,1.277581,1.2642968,0.32075262,-0.67298055,0.70171636,0.068206035
896,../data/input_images\20210620_022118_900_0184.jpg,"3984, 760",2,3984,760,,,,0.51802063,-0.5227107,-1.598695,-0.58923566,0.5425844,1.1105903,0.49243844,-0.3587383,0.6306053,-0.095632434,-2.267844,-0.048909307,-0.5359092,0.37614647,1.4148891,-0.55932945,0.9399885,-0.41104925,-0.642293,-0.3076656,-1.2263229,-0.49315375,0.16357121,-0.9111171,-1.1854779,-0.16684343,-0.22571342,0.2328636,1.3715674,-0.10638702,1.5806353,-0.336129,0.9300944,-0.1539928,-0.7892259,1.0365793,1.3685243,-0.5136452,-1.7970701,1.1832987,0.38431305,-0.6573211,0.723513,-0.97952294,-1.9657636,0.281978,0.85130864,0.5260406,-1.3501174,0.5852543,-1.0439274,-1.1118395,0.34899595,-1.6319578,2.3108892,-0.34224802,1.1831559,-0.05886808,0.3988946,0.21035993,0.62833023,0.1322736,-1.6511905,0.081656605,-0.9522636,-0.08157951,-0.8135956,0.13220641,0.70522803,0.041884124,0.36692387,-2.0530944,0.20898783,0.20961186,1.0251108,1.4956808,0.69503933,-1.0105531,-0.74389315,-0.6895827,0.19132295,-0.9847151,0.23558027,0.13782243,1.3122947,0.7902212,0.96623087,-1.0008477,0.16884404,1.3678674,-0.5656616,-0.3372962,0.9276548,0.4119326,0.5266234,0.80584735,0.5692359,1.7176715,-0.42324317,-0.874454,-0.25279915,1.2519572,0.36181727,-0.2676581,-0.20191094,-0.7709967,1.1386275,1.1157477,-1.675229,-1.7987914,1.3708718,0.0054173097,0.25321972,0.20520717,0.88733256,1.4559159,-0.0727092,-0.44978648,-0.42442846,-0.5410075,-0.036074348,0.31493658,0.7592975,1.489069,-0.10502903,-0.5693673,0.45428926,0.41810125
897,../data/input_images\20210620_022118_900_0184.jpg,"2656, 1520",3,2656,1520,,,,0.41164628,-0.57400215,-1.0694592,-0.57084155,0.52377176,0.9850044,0.7825804,-0.23642857,0.3501709,-0.55751884,-2.2037387,0.21790066,-0.67592084,0.018860936,1.5585386,-0.22846676,0.5968532,-0.08902423,-0.768754,-0.3417583,-1.2334954,-0.6657843,0.14498077,-0.66856307,-1.3638525,-0.17617354,-0.0372855,0.27853447,1.3960934,0.16882755,1.5725687,0.014787134,0.8151556,-0.38064355,-0.93305916,0.9600566,1.1844604,-0.77993554,-1.6188451,1.2455461,0.29178628,-0.53073174,0.8258002,-1.2374812,-2.0203207,0.30345005,0.59126675,0.7882741,-1.0270455,0.25981098,-1.1467907,-1.275054,0.29223514,-1.8105954,2.2283177,-0.17604224,1.4647919,0.30563948,0.24759279,-0.09411378,0.7020167,-0.2760904,-1.6889255,-0.1163064,-0.54769534,-0.6452993,-0.89375937,0.2219007,0.6340072,0.04938925,0.27343696,-2.0404773,0.08836159,0.15626703,0.6348193,1.6154604,0.46817255,-1.1525728,-0.9548845,-1.0314225,0.8605375,-1.1506355,-0.0539907,0.30509925,1.128256,1.0919921,1.269415,-0.92079294,0.27075303,1.7881941,-0.84687626,-0.027278824,1.3480703,0.5700346,0.6271466,0.54881555,0.41991985,1.2605153,-0.50771195,-0.26306838,-0.31666407,0.7085724,0.4725097,-0.15971342,-0.5108508,-0.7597972,1.1919069,0.6527307,-1.5298135,-1.8835809,1.2711687,-0.19313662,0.25719374,0.38696975,0.8807467,1.4597803,-0.17140296,-0.60983175,-0.26284918,-0.59137404,0.060110264,-0.3582244,0.88115823,1.2905557,-0.46335495,-0.63975763,0.42691353,0.40636483
898,../data/input_images\20210620_022118_900_0184.jpg,"1328, 2280",4,1328,2280,,,,0.010710932,-0.08952789,-1.2175202,-0.44839382,0.58373314,0.8322458,0.42800355,-0.25656337,0.7367976,0.113716565,-2.1291652,-0.2018012,-0.569344,0.22126187,1.3682626,-0.8741882,0.9388187,-0.5605801,-0.75232315,-0.03734403,-1.1496781,-1.138625,0.28475794,-0.827708,-0.95753926,-0.07916781,-0.2626975,-0.021300592,1.3201907,-0.27787787,1.5593553,-0.17038956,0.6366906,-0.34917748,-0.575979,1.4889845,1.4856169,-1.0451035,-1.4058429,1.1976243,0.39504775,-0.454827,0.73417866,-1.0764129,-1.5109177,0.49333706,1.0063173,0.29344666,-0.85658956,0.38781312,-0.73132706,-0.9793324,0.68090415,-1.6017505,2.386794,-0.50605977,1.0532649,0.41334647,0.18921536,0.19562478,0.7176297,-0.043274302,-1.7678142,-0.31624672,-0.8414698,0.4533975,-0.59832966,0.3068655,0.59969026,0.31823078,0.5600697,-1.7047306,0.3140588,0.33887106,0.99108136,1.2440832,0.8652257,-1.0664587,-0.920718,-0.35872206,-0.047037628,-1.4113762,0.38025784,-0.0016310737,1.2241155,0.43374354,0.6803162,-0.9321867,0.048521355,1.3683002,-0.11681834,-0.22559762,1.0529709,0.2617545,0.14855498,0.76256585,0.5992893,1.4289103,-0.933187,-0.70067775,-0.54389364,0.8417685,0.19225243,0.06689715,-0.56126946,-1.0020211,1.3232061,1.2007687,-1.8794127,-1.4043677,1.383245,-0.25434056,0.6227776,-0.29718077,1.1678257,1.615267,0.37556717,-0.887914,-0.3700694,-0.5727127,0.25509092,0.0016887579,1.130527,1.379967,0.41962785,-0.6424763,0.46811885,0.036700465
899,../data/input_images\20210620_022118_900_0184.jpg,"3984, 2280",5,3984,2280,,,,-0.051674828,-0.061718628,-1.3288138,-0.43087408,0.46710327,0.914285,0.7645958,-0.5084001,0.5756977,-0.21288297,-1.9944694,-0.20263186,-0.43272248,0.16950835,1.528373,-0.6941802,0.8241557,-0.4633976,-0.76800144,-0.38232505,-0.82058764,-0.54541147,0.43462574,-0.88837904,-1.1790711,0.034362048,-0.09675716,0.11405697,1.1619021,-0.1405436,1.2214543,-0.2573126,0.9058776,-0.25943196,-0.5803657,0.99392945,1.3244451,-1.2080929,-1.4543928,1.2223425,0.33464208,-0.50484014,0.91280735,-1.1030275,-1.551125,0.646311,0.74408156,0.16138405,-1.16302,0.67090404,-0.9306109,-1.1624943,0.79817957,-1.5049083,2.6255522,-0.44566533,1.1882097,0.45883805,0.07525651,0.21665163,0.9917845,0.049909346,-1.9276701,-0.502719,-1.0559213,0.24784674,-0.77171427,0.29758835,0.5993502,0.18347459,0.3357584,-1.6745476,0.28268087,0.28080118,0.86139625,1.1110317,0.46297655,-1.1220893,-0.8157944,-0.6178546,0.5702475,-1.178539,0.2252724,0.08721801,1.0545818,0.5785121,0.9253476,-1.1621926,0.018607572,1.5394508,-0.29952902,-0.24620265,1.0573016,0.32542217,0.5169708,0.5076079,0.38363087,1.4781414,-0.8280059,-0.5594823,-0.5532385,1.0363183,0.3440054,0.0949584,-0.6454041,-0.8298634,1.0191789,1.0093999,-1.5654924,-1.4951744,1.4615335,-0.1612623,0.36864534,0.10349692,0.9111836,1.5558176,0.41982505,-0.7948752,-0.46100926,-0.7946293,0.25095278,-0.10366155,1.0290619,1.3342483,0.3314979,-0.6482111,0.5390861,0.28956705
900,../data/input_images\20210620_022123_000_0196.jpg,"1328, 760",1,1328,760,,,,-0.111132026,-0.035916664,-1.2945805,-0.14424455,0.39895147,0.77585924,0.7657167,-0.13738208,0.42686293,-0.46351686,-2.1881819,0.39865333,-0.47755536,0.3536572,1.2333074,-0.58868134,0.7971659,-0.85330987,-0.8384702,-0.32923076,-1.0930738,-0.32747948,0.40769055,-0.83802056,-1.6083173,-0.043240268,0.012739703,0.17745897,1.283903,0.19557814,1.9833212,0.049617104,0.65281343,-0.047890063,-0.6458863,0.63231146,1.4440483,-1.0447623,-1.47769,1.366932,0.117984936,-0.12874797,0.60358953,-0.90868795,-1.5082448,1.0209789,1.0453324,0.5908416,-1.2394214,0.51886547,-1.1415552,-1.246276,0.55254173,-1.6143718,2.2771547,-0.7360977,1.7092344,0.59637094,-0.21823274,-0.028365768,0.793666,-0.44065517,-2.1340973,-0.8095405,-1.0145184,0.2778496,-1.1636131,0.12151956,0.61328363,0.6153524,0.1540654,-1.4905567,0.3533538,0.24743457,0.8259095,1.2025985,0.27287754,-0.887975,-0.7821277,-0.8828135,0.8827351,-1.5399597,0.15475152,0.39639902,1.3081148,0.88384795,1.085682,-0.9641464,0.31845206,1.7408901,-0.08881381,0.062547445,1.4998167,0.4472459,0.5733808,0.80924755,0.501578,1.1886797,-0.29024658,-0.33389944,-0.6651571,0.8012661,0.69938254,0.31401294,-1.0411066,-0.9049018,1.0091075,0.73497,-1.3145523,-1.469843,1.4992853,0.072706364,0.051945616,0.43732342,0.943003,1.662834,0.29246843,-0.81949043,-0.33070892,-0.7967398,0.50692844,-0.6018459,1.112775,1.1865513,0.25913286,-0.5573691,0.7974443,0.22991219
901,../data/input_images\20210620_022123_000_0196.jpg,"3984, 760",2,3984,760,,,,0.45266566,-0.49457276,-1.5797871,-0.7667841,0.63530624,1.2078605,0.59636307,-0.7574245,0.701088,-0.11630307,-2.313021,0.0062255515,-0.66660047,0.11388078,1.6277755,-0.6527099,1.0667336,-0.4290189,-0.71633583,-0.23948054,-1.1047552,-0.5870079,0.030626673,-0.8397108,-1.1321145,-0.2068197,-0.29494318,-0.3055017,1.4595249,-0.28965628,1.5660584,-0.457119,0.9208513,-0.09685265,-0.8173151,1.0914965,1.5239391,-0.6648291,-1.8335925,1.3211884,0.34565014,-0.8113811,0.72862744,-1.3829257,-1.7696424,0.29137716,0.97890353,0.22749712,-0.984836,0.8815888,-1.222285,-1.2279365,0.42736349,-1.5219984,2.6558046,-0.3137961,1.2430999,-0.18261921,0.46150348,0.45295298,0.7055226,0.21390608,-1.6346,-0.13578573,-1.031399,0.30580705,-0.44174713,0.28392154,0.42703342,-0.24957214,0.20342772,-1.889105,0.2814412,0.14439383,1.1491281,1.185757,0.58605623,-1.0961955,-0.71935135,-0.61049736,0.114852585,-1.2924742,0.46993566,-0.20854428,1.3947477,0.46317664,0.6976539,-0.76957685,-0.02975972,1.5117712,-0.5885792,-0.13982025,0.5356342,0.37376744,0.6896229,0.4997002,0.4406066,1.9981394,-0.8977699,-1.047696,-0.522773,1.1793879,0.12963645,-0.13842466,-0.25513908,-0.8201035,1.1244032,1.2409849,-1.6187143,-1.7355227,0.9451684,-0.16639213,0.06473771,-0.027856026,0.8611222,2.0072498,0.25023577,-0.6404582,-0.3735847,-0.69864655,0.38927096,0.23782411,0.74137664,1.4236357,0.42353225,-0.64781916,0.56493706,0.3759033
902,../data/input_images\20210620_022123_000_0196.jpg,"2656, 1520",3,2656,1520,,,,-0.2623885,-0.08108948,-0.7822974,-0.46035135,0.56205785,0.27626234,0.69134665,0.26104355,0.49327016,-0.34471714,-2.128562,-0.20932394,-0.6234365,0.4281193,1.2417741,-0.5311747,0.612225,-0.9114967,-1.1018044,-0.69866395,-1.4102709,-1.0386355,0.5754567,-0.8908594,-0.93271285,0.26253408,0.26833698,0.61258507,1.0404572,0.5365603,1.929712,0.04054196,0.20780899,-0.18173333,-0.45005807,1.0643498,1.5121685,-1.0461193,-1.6997068,1.281596,0.37138584,0.024433177,0.70402706,-1.357254,-1.4333999,1.189645,1.0244656,0.7592966,-0.83768666,-0.0070445873,-1.3328189,-1.0651629,0.5674739,-1.8586706,2.0550601,-0.5204392,1.4588175,0.9780586,-0.28099576,-0.26671842,0.7657043,-0.3065343,-2.1729834,-0.56575465,-0.6942241,0.17719924,-1.0351322,0.3759239,0.44339925,0.9138762,0.6737258,-1.4824814,0.109242015,0.5902106,0.4924275,0.7619486,0.47148773,-1.2890074,-1.3446085,-0.8913958,0.62661207,-1.4969554,0.45738137,0.9112979,0.8664887,0.7927728,0.9339199,-1.0501024,0.60079724,1.375487,0.24326718,0.24811237,1.5386516,0.2716419,0.55178976,0.9180107,0.6001084,0.8685682,-0.23217106,0.10131033,-0.8153173,0.42867675,0.6183021,0.5169736,-1.009403,-0.85651046,1.0727959,0.72203404,-1.5565898,-1.2537464,1.5565217,-0.4250487,0.6544814,0.28501502,0.9428147,1.6217966,0.6387466,-0.58742726,-0.36204568,-1.0275227,0.5846582,-0.7177836,1.5698628,1.2619257,-0.19231683,-0.3935549,0.7178438,-0.1196285
903,../data/input_images\20210620_022123_000_0196.jpg,"1328, 2280",4,1328,2280,,,,-0.21775006,0.027497154,-1.3218646,-0.4606583,0.58480257,0.8140575,0.42096213,-0.190373,0.70355844,-0.077741995,-2.1840773,-0.30430108,-0.616601,-0.035083327,1.295577,-0.7828666,0.90699774,-0.61064565,-0.56176984,-0.15107468,-1.0459493,-0.832765,0.18742774,-0.9215118,-1.208221,-0.23346545,-0.18892679,0.04948664,1.3912821,-0.09246133,1.6086667,-0.26616484,0.7803028,-0.23989141,-0.5968392,1.2195915,1.6723374,-0.9990152,-1.4254746,1.193443,0.25424203,-0.38091245,0.8446086,-1.1977353,-1.3420529,0.75130916,1.0074079,0.15834297,-0.90337694,0.5339678,-0.7649495,-1.1662707,0.66335243,-1.6028533,2.4607804,-0.351787,1.1055541,0.40279123,-0.12373604,0.08363612,0.6137893,-0.08178134,-1.9640232,-0.42728668,-0.81208265,0.66369116,-0.7605827,0.20756212,0.59958833,0.36519018,0.5275836,-1.7490466,0.3207448,0.18446042,1.0586475,1.1445488,0.8473884,-0.9219173,-0.9894426,-0.49831963,0.12203347,-1.5154332,0.3453936,0.09661153,1.1955954,0.5679638,0.5798109,-1.0193504,-0.09009615,1.4848624,-0.07195702,-0.23232688,0.8313672,0.30468547,0.38714564,0.83099574,0.5355854,1.5866493,-0.8771863,-0.89761573,-0.42089325,1.1854993,0.2175812,0.029818408,-0.7074808,-0.9501603,1.0223459,1.1179733,-1.753012,-1.282336,1.521419,0.01872548,0.26737344,-0.084838994,1.0611227,1.6766123,0.6432891,-0.904705,-0.35021907,-0.6671833,0.38111883,0.040106468,1.2095574,1.4073744,0.55256724,-0.55463,0.37004334,-0.018151237
904,../data/input_images\20210620_022123_000_0196.jpg,"3984, 2280",5,3984,2280,,,,0.13631402,-0.16528372,-1.4557618,-0.8522208,0.40141064,1.1596268,0.8347993,-0.30111396,0.735375,-0.408795,-2.2928698,0.2652948,-0.4820299,0.23516361,1.5210576,-0.66036904,0.85002834,-0.3864951,-0.7228899,-0.2689652,-0.62470466,-0.50606954,0.14208823,-0.7367297,-1.0381551,0.2566365,-0.20500481,-0.20793952,1.468458,0.20686182,1.7437689,-0.32862037,1.0839171,-0.56687963,-0.7649866,0.6009894,1.3194735,-0.95145816,-1.8784516,1.2957338,0.4897917,-0.58931714,1.1542792,-1.4456306,-1.7887777,0.4751398,0.86370444,0.38932037,-0.8356825,0.80879176,-0.889969,-1.2400761,0.48368624,-1.577662,2.024396,-0.12992477,1.8059456,0.063780785,0.17574415,0.467391,0.5006151,0.23163831,-1.481533,-0.13684198,-1.0611464,0.06270034,-0.9200473,-0.10422646,0.98369306,0.012967963,0.14413597,-1.6419482,0.69326115,0.41770524,0.97578245,1.3095613,0.40242463,-1.3533716,-0.73271143,-0.7624903,0.41795763,-0.904817,0.06969915,-0.116041645,1.1016763,1.3229377,0.8658155,-0.8628948,0.45046166,1.6241723,-0.62814426,0.06497261,1.0785165,0.6266574,0.8508308,0.8603785,0.26426733,1.7128726,-0.54427934,-0.72399455,-0.3893907,0.701422,0.62240016,-0.2616485,-0.50673467,-1.1879706,1.0189772,0.92586356,-1.5527669,-1.6519284,1.2959468,0.08442239,-0.030536786,0.4199836,0.3811771,1.5598552,-0.038779777,-0.7660803,-0.03356844,-0.8718482,0.061695736,-0.24718104,0.77052623,1.3481326,-0.1577423,-0.52322084,0.46274173,0.5507184
905,../data/input_images\20210620_022127_800_0210.jpg,"1328, 760",1,1328,760,,,,0.03654507,0.07770274,-1.3016549,-0.56498396,0.5301796,0.8913771,0.35530433,-0.1316103,0.70442027,-0.0033165123,-2.0287175,-0.17433996,-0.48891318,0.11567278,1.1891739,-0.8173183,0.9973227,-0.45216957,-0.88177896,-0.117533416,-0.902862,-0.8105928,0.32250366,-0.8798156,-0.998017,0.08223501,-0.0036405176,-0.24532449,1.582894,0.16372418,1.6218568,-0.30533785,0.50014734,-0.08026361,-0.7707692,1.1037426,1.4750584,-1.0506976,-1.7364401,1.6065106,0.48640049,-0.27134612,0.9736923,-1.1813648,-1.4273956,0.8297355,1.1064469,0.18784168,-0.99977744,0.36937493,-1.0662282,-1.0373622,0.6159396,-1.4421915,2.2484014,-0.32972872,1.5441127,0.35972562,-0.08214652,0.09977502,0.54846555,-0.11632086,-1.9574811,-0.38343456,-1.087145,0.6696334,-0.68471766,0.12618254,0.6518717,0.44471735,0.36128023,-1.6382897,0.46235433,0.44848043,1.2683084,1.0636009,0.65422213,-1.1295978,-0.96487284,-0.47860917,-0.0821264,-1.47462,0.4725411,0.030884072,1.152132,0.67854494,0.78151405,-1.1766483,0.15476768,1.620904,-0.025467029,-0.08608273,0.97502774,0.16551359,0.121314086,0.79662025,0.72179365,1.5755578,-0.76076543,-0.9121965,-0.5056742,0.80980843,0.4069761,-0.01874029,-0.5164987,-1.0483987,1.0471562,1.170841,-1.6909348,-1.2946435,1.5167441,-0.25223732,0.3563186,0.0052555203,0.7871629,1.7923741,0.56295216,-1.0496863,-0.34357882,-0.87123716,0.3984621,-0.2025088,1.1327243,1.3161596,0.6233335,-0.7409835,0.64365876,0.052045077
906,../data/input_images\20210620_022127_800_0210.jpg,"3984, 760",2,3984,760,,,,0.72134995,-0.25950146,-1.4656248,-0.667536,0.62347883,1.2423339,0.6798076,-0.70598996,0.9345173,0.056155927,-2.443088,-0.029944932,-0.6932225,-0.18117054,1.6351441,-0.6743542,0.73036456,-0.43938547,-0.48020393,-0.08036603,-0.71859986,-0.2331998,-0.016791657,-0.6823704,-1.2829838,-0.53110003,-0.47187123,-0.5262524,1.3474354,-0.12750264,1.3793588,-0.3251958,1.1204104,-0.069903485,-0.9027784,1.125896,1.5457792,-0.7925228,-1.5285659,1.0509884,0.3680019,-0.7576558,1.0377718,-1.6029013,-1.7120159,0.08623208,0.8451575,-0.032673936,-0.7400123,0.9894034,-1.1314344,-1.1981289,0.3054701,-1.3547547,2.4605994,-0.042684942,1.0236768,-0.285447,0.5281055,0.9065213,0.7816964,0.0064242613,-1.1621264,-0.1141703,-1.0407666,-0.16146949,-0.3287484,0.29230726,0.43843403,-0.06533436,0.10295786,-2.0830908,0.32358664,0.27388293,1.0894592,1.2217693,0.6401061,-1.0338774,-0.51003414,-0.59161973,-0.047595173,-1.1437894,0.232148,-0.24211182,1.5757664,0.5634683,0.58751005,-0.79965365,-0.18860501,1.5149167,-0.8718312,-0.566172,0.5551451,0.33156043,0.8547249,0.51821965,0.4696342,1.849777,-0.94217616,-0.90554523,-0.43740234,1.3081651,0.3631082,-0.28441837,-0.17417653,-1.0277169,1.3609661,0.88106257,-1.8329693,-1.7763568,1.1492858,-0.0076824203,0.104117304,-0.09070593,0.6694209,1.4319576,0.18661225,-0.5020961,-0.3717242,-0.65918505,-0.13422322,0.32639787,0.68653244,1.4162148,0.21371742,-0.32913977,0.5393512,0.40716237
